id,marque,modele,titre,prix,cote_argus,km,annee,ville,distance,url,img_url,options,carburant,boite,couleur,chevaux,status,source,temps,lien_annonce,description,date_scrape
as-a0826e75-49b2-4c83-9609-f4a7317879f9,Mercedes-Benz,A 35 AMG,Mercedes-Benz A 35 AMG CLASSE 200 d Fascination Pack AMG 7-G DCT A,0,0,193 500 km,12-2016,CHAPONOST,10,,https://prod.pictures.autoscout24.net/listing-images/a0826e75-49b2-4c83-9609-f4a7317879f9_554eb0fd-b5d6-436a-9280-d4b5da3e1ce2.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte automatique,N/C,0,Clean,AutoScout24,10h,https://www.autoscout24.fr/offres/mercedes-benz-a-35-amg-classe-200-d-fascination-pack-amg-7-g-dct-a-diesel-gris-a0826e75-49b2-4c83-9609-f4a7317879f9,"Import AutoScout. Diesel, Boîte automatique. CLASSE 200 d Fascination Pack AMG 7-G DCT A",2025-12-14
as-6b88a6b4-3357-4a39-b813-9b987fa7c2e6,Ford,Fiesta,Ford Fiesta 142.000kms 1.25i 82CH TREND 2012 GPS CAM CLIM...,0,0,142 000 km,04-2012,Martigues,10,,https://prod.pictures.autoscout24.net/listing-images/6b88a6b4-3357-4a39-b813-9b987fa7c2e6_179ccc90-4a42-4813-b2e1-a8e25bfc44b5.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,4h,https://www.autoscout24.fr/offres/ford-fiesta-142-000kms-1-25i-82ch-trend-2012-gps-cam-clim-essence-6b88a6b4-3357-4a39-b813-9b987fa7c2e6,"Import AutoScout. Essence, Boîte manuelle. 142.000kms 1.25i 82CH TREND 2012 GPS CAM CLIM...",2025-12-14
as-1ff77c2d-9f49-41e7-b3b9-c00e017b317b,Citroen,C3,Citroen C3 Citroën 1.1i 60cv,0,0,179 100 km,04-2004,Nieppe,10,,https://prod.pictures.autoscout24.net/listing-images/1ff77c2d-9f49-41e7-b3b9-c00e017b317b_e64442b5-4369-4f56-a25b-e89af7341820.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,6h,https://www.autoscout24.fr/offres/citroen-c3-citroen-1-1i-60cv-essence-gris-1ff77c2d-9f49-41e7-b3b9-c00e017b317b,"Import AutoScout. Essence, Boîte manuelle. Citroën 1.1i 60cv",2025-12-14
as-c2ae6ae9-9488-4652-a496-dcae9b8faa66,Citroen,C3,Citroen C3 Citroën 1.4 Exclusive 5p,0,0,66 914 km,07-2005,Puteaux,10,,https://prod.pictures.autoscout24.net/listing-images/c2ae6ae9-9488-4652-a496-dcae9b8faa66_6447b5ec-6c6f-4e6e-92d0-5667b2497a6b.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,5h,https://www.autoscout24.fr/offres/citroen-c3-citroen-1-4-exclusive-5p-essence-rouge-c2ae6ae9-9488-4652-a496-dcae9b8faa66,"Import AutoScout. Essence, Boîte manuelle. Citroën 1.4 Exclusive 5p",2025-12-14
as-56abf39e-82ee-44b6-8d6f-acfa739e98c3,Citroen,Berlingo,Citroen Berlingo Van M 110 CLUB,0,0,68 000 km,03-2021,Champigny-sur-Marne,10,,https://prod.pictures.autoscout24.net/listing-images/56abf39e-82ee-44b6-8d6f-acfa739e98c3_61caecbc-0f47-4e31-832e-c46052e7037b.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,12h,https://www.autoscout24.fr/offres/citroen-berlingo-van-m-110-club-essence-blanc-56abf39e-82ee-44b6-8d6f-acfa739e98c3,"Import AutoScout. Essence, Boîte manuelle. Van M 110 CLUB",2025-12-14
as-05bae7f5-b7c5-41d5-a56a-7b58c93274fd,Peugeot,208,Peugeot 208 AFFAIRE 1.6 BLUEHDI 75 BVM5 PACK CLIM NAV,0,0,209 000 km,09-2016,Venelles,10,,https://prod.pictures.autoscout24.net/listing-images/05bae7f5-b7c5-41d5-a56a-7b58c93274fd_312a7f98-7773-41f6-90f1-c10fc5af543f.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,6h,https://www.autoscout24.fr/offres/peugeot-208-affaire-1-6-bluehdi-75-bvm5-pack-clim-nav-diesel-blanc-05bae7f5-b7c5-41d5-a56a-7b58c93274fd,"Import AutoScout. Diesel, Boîte manuelle. AFFAIRE 1.6 BLUEHDI 75 BVM5 PACK CLIM NAV",2025-12-14
as-102f39f7-05c8-4d5c-8888-9486b64526a5,Volkswagen,Touran,Volkswagen Touran 1.6 tdi 110ch confortline full suivi à jour 2 ème main 5 pl garantie 6 mois,0,0,109 000 km,08-2016,Sainte-Maxime,10,,https://prod.pictures.autoscout24.net/listing-images/102f39f7-05c8-4d5c-8888-9486b64526a5_739edfc2-724d-45fd-b82e-e4c098fceab3.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,7h,https://www.autoscout24.fr/offres/volkswagen-touran-1-6-tdi-110ch-confortline-full-suivi-a-jour-2-eme-main-5-pl-garantie-6-mois-diesel-noir-102f39f7-05c8-4d5c-8888-9486b64526a5,"Import AutoScout. Diesel, Boîte manuelle. 1.6 tdi 110ch confortline full suivi à jour 2 ème main 5 pl garantie 6 mois",2025-12-14
as-35147bf1-cc6a-48b8-8a13-dbc0545adb31,Renault,Clio,Renault Clio Limited,0,0,44 000 km,01-2022,stains,10,,https://prod.pictures.autoscout24.net/listing-images/35147bf1-cc6a-48b8-8a13-dbc0545adb31_743352b0-54f7-4c16-9851-ea0bd452537f.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,8h,https://www.autoscout24.fr/offres/renault-clio-limited-essence-35147bf1-cc6a-48b8-8a13-dbc0545adb31,"Import AutoScout. Essence, Boîte manuelle. Limited",2025-12-14
as-8eab37c1-e5ee-4b8c-b354-9179b47b6ab9,Audi,RS6,Audi RS6 avant 4.0 v8 tfsi 605ch performance quattro,0,0,165 080 km,09-2016,Dijon,10,,https://prod.pictures.autoscout24.net/listing-images/8eab37c1-e5ee-4b8c-b354-9179b47b6ab9_350f382b-2865-4690-854e-1f768fd0589d.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte automatique,N/C,0,Clean,AutoScout24,9h,https://www.autoscout24.fr/offres/audi-rs6-avant-4-0-v8-tfsi-605ch-performance-quattro-essence-noir-8eab37c1-e5ee-4b8c-b354-9179b47b6ab9,"Import AutoScout. Essence, Boîte automatique. avant 4.0 v8 tfsi 605ch performance quattro",2025-12-14
as-3aacf564-b364-4c89-8cec-7a8e36b23dec,BMW,116,BMW 116 116d EfficientDynamics Edition 116 ch Première,0,0,149 900 km,04-2014,Pont-l'Évêque,10,,https://prod.pictures.autoscout24.net/listing-images/3aacf564-b364-4c89-8cec-7a8e36b23dec_a55f137c-26b7-4956-b9fd-c787375d1fe3.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,2h,https://www.autoscout24.fr/offres/bmw-116-116d-efficientdynamics-edition-116-ch-premiere-diesel-noir-3aacf564-b364-4c89-8cec-7a8e36b23dec,"Import AutoScout. Diesel, Boîte manuelle. 116d EfficientDynamics Edition 116 ch Première",2025-12-14
as-5cfc5750-c508-475c-896a-1fc852103746,Mercedes-Benz,CLA 200,Mercedes-Benz CLA 200 Classe Mercedes 200 CDi 136CV PACK AMG 4MATIC Année 09-2015 163.000KM Certifié Garantie 6 Mois,0,0,163 000 km,09-2015,Epinay-Sur-Seine,10,,https://prod.pictures.autoscout24.net/listing-images/5cfc5750-c508-475c-896a-1fc852103746_f49c073f-9184-4e58-933c-a6c8a9a85bb4.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte automatique,N/C,0,Clean,AutoScout24,4h,https://www.autoscout24.fr/offres/mercedes-benz-cla-200-classe-mercedes-200-cdi-136cv-pack-amg-4matic-annee-09-2015-163-000km-certifie-garantie-6-mois-diesel-blanc-5cfc5750-c508-475c-896a-1fc852103746,"Import AutoScout. Diesel, Boîte automatique. Classe Mercedes 200 CDi 136CV PACK AMG 4MATIC Année 09-2015 163.000KM Certifié Garantie 6 Mois",2025-12-14
as-6ca5e558-4cd8-4689-b219-a464411d1661,Alfa Romeo,159,Alfa Romeo 159 1.8 140ch Impression,0,0,138 000 km,09-2007,FONTENAY-SUR-EURE,10,,https://prod.pictures.autoscout24.net/listing-images/6ca5e558-4cd8-4689-b219-a464411d1661_de83a17d-53ef-4271-ae0c-29dd9202744a.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,9h,https://www.autoscout24.fr/offres/alfa-romeo-159-1-8-140ch-impression-essence-noir-6ca5e558-4cd8-4689-b219-a464411d1661,"Import AutoScout. Essence, Boîte manuelle. 1.8 140ch Impression",2025-12-14
as-344b9579-6b17-4ce7-a539-397170d5e1f1,Dacia,Dokker,Dacia Dokker Laureate,0,0,96 852 km,04-2013,Les Pennes-Mirabeau,10,,https://prod.pictures.autoscout24.net/listing-images/344b9579-6b17-4ce7-a539-397170d5e1f1_c5968e11-69ac-4070-b26d-e829f946a7cf.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,10h,https://www.autoscout24.fr/offres/dacia-dokker-laureate-essence-bleu-344b9579-6b17-4ce7-a539-397170d5e1f1,"Import AutoScout. Essence, Boîte manuelle. Laureate",2025-12-14
as-e74585c0-665d-48f3-b76f-c8284b052f00,Fiat,500,Fiat 500 500 1.3 Multijet 75 ch DPF Pop,0,0,139 506 km,10-2009,VILLENEUVE-SAINT-GEORGES,10,,https://prod.pictures.autoscout24.net/listing-images/e74585c0-665d-48f3-b76f-c8284b052f00_3ba15426-d290-4e2a-9cc5-3bbdc91deb37.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,9h,https://www.autoscout24.fr/offres/fiat-500-500-1-3-multijet-75-ch-dpf-pop-diesel-rouge-e74585c0-665d-48f3-b76f-c8284b052f00,"Import AutoScout. Diesel, Boîte manuelle. 500 1.3 Multijet 75 ch DPF Pop",2025-12-14
as-55bfe5b2-cd48-4f7c-ae3b-0d5790fccd8b,Peugeot,2008,Peugeot 2008 2008 PureTech 130ch S\u0026amp;S BVM6 Crossway,0,0,76 000 km,11-2018,NIMES,10,,https://prod.pictures.autoscout24.net/listing-images/55bfe5b2-cd48-4f7c-ae3b-0d5790fccd8b_267736f1-8f09-4b70-9f4f-c186d8ba4f86.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,10h,https://www.autoscout24.fr/offres/peugeot-2008-2008-puretech-130ch-s-u0026amp-s-bvm6-crossway-essence-noir-55bfe5b2-cd48-4f7c-ae3b-0d5790fccd8b,"Import AutoScout. Essence, Boîte manuelle. 2008 PureTech 130ch S\u0026amp;S BVM6 Crossway",2025-12-14
as-893b6e21-8a66-4f0c-b41a-06efddfa9354,Peugeot,308,Peugeot 308 Coupé-Cabrio 1.6 HDI 112 CH Sport Pack,0,0,204 020 km,08-2012,Monéteau,10,,https://prod.pictures.autoscout24.net/listing-images/893b6e21-8a66-4f0c-b41a-06efddfa9354_80e0d3a8-a254-47e6-a584-ed4879baf2b6.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,6h,https://www.autoscout24.fr/offres/peugeot-308-coupe-cabrio-1-6-hdi-112-ch-sport-pack-diesel-gris-893b6e21-8a66-4f0c-b41a-06efddfa9354,"Import AutoScout. Diesel, Boîte manuelle. Coupé-Cabrio 1.6 HDI 112 CH Sport Pack",2025-12-14
as-511eb5d3-6f21-434e-874e-6d8d7aa52317,Citroen,C5,Citroen C5 2.0 HDi 16V 160 BV6 BERLINE ATTELAGE Exclusive DISTRI NEUVE REVISEE 165 GTIE 12M 508 PASSAT,0,0,207 990 km,05-2011,CROTTET,10,,https://prod.pictures.autoscout24.net/listing-images/511eb5d3-6f21-434e-874e-6d8d7aa52317_567fb5cf-52b8-4e6f-945c-ef56bbdaf57f.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,2h,https://www.autoscout24.fr/offres/citroen-c5-2-0-hdi-16v-160-bv6-berline-attelage-exclusive-distri-neuve-revisee-165-gtie-12m-508-passat-diesel-noir-511eb5d3-6f21-434e-874e-6d8d7aa52317,"Import AutoScout. Diesel, Boîte manuelle. 2.0 HDi 16V 160 BV6 BERLINE ATTELAGE Exclusive DISTRI NEUVE REVISEE 165 GTIE 12M 508 PASSAT",2025-12-14
as-0edf56f1-7b2f-419a-a1f9-6ef9dffd2954,Peugeot,Rifter,Peugeot Rifter Rifter Standard PureTech 110 S,0,0,145 000 km,01-2019,Sinard,10,,https://prod.pictures.autoscout24.net/listing-images/0edf56f1-7b2f-419a-a1f9-6ef9dffd2954_c85288d9-9060-4215-826d-060a50ffbbdc.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,9h,https://www.autoscout24.fr/offres/peugeot-rifter-rifter-standard-puretech-110-s-essence-blanc-0edf56f1-7b2f-419a-a1f9-6ef9dffd2954,"Import AutoScout. Essence, Boîte manuelle. Rifter Standard PureTech 110 S",2025-12-14
as-9c70cca6-bf6a-4d1a-a603-190a88916467,Volvo,XC40,Volvo XC40 D3 150 ch R-DESIGN SUIVI COMPLET,0,0,149 500 km,12-2018,Les Ménils,10,,https://prod.pictures.autoscout24.net/listing-images/9c70cca6-bf6a-4d1a-a603-190a88916467_e2bffee0-2218-4f88-95dc-d57fe4da1b9b.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,5h,https://www.autoscout24.fr/offres/volvo-xc40-d3-150-ch-r-design-suivi-complet-diesel-blanc-9c70cca6-bf6a-4d1a-a603-190a88916467,"Import AutoScout. Diesel, Boîte manuelle. D3 150 ch R-DESIGN SUIVI COMPLET",2025-12-14
as-b4fc297c-6fcd-492b-a548-922e9f8cbd29,Renault,Scenic,Renault Scenic Scenic 1.6 16V Authentique,0,0,99 500 km,06-2007,Maugio,10,,https://prod.pictures.autoscout24.net/listing-images/b4fc297c-6fcd-492b-a548-922e9f8cbd29_7a7183fd-2821-450c-862b-4ca7bc0d24c8.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,10h,https://www.autoscout24.fr/offres/renault-scenic-scenic-1-6-16v-authentique-essence-or-b4fc297c-6fcd-492b-a548-922e9f8cbd29,"Import AutoScout. Essence, Boîte manuelle. Scenic 1.6 16V Authentique",2025-12-14
as-09fbb04d-5dd3-4170-a2da-d9aa77f76698,Citroen,C5,Citroen C5 2.0 BLUEHDI 180CH BVA HYDRACTIVE EXCLUSIVE,0,0,105 750 km,03-2017,Berck,10,,https://prod.pictures.autoscout24.net/listing-images/09fbb04d-5dd3-4170-a2da-d9aa77f76698_1d927795-8888-48cb-9c73-fcfa1a04a0e7.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte automatique,N/C,0,Clean,AutoScout24,11h,https://www.autoscout24.fr/offres/citroen-c5-2-0-bluehdi-180ch-bva-hydractive-exclusive-diesel-noir-09fbb04d-5dd3-4170-a2da-d9aa77f76698,"Import AutoScout. Diesel, Boîte automatique. 2.0 BLUEHDI 180CH BVA HYDRACTIVE EXCLUSIVE",2025-12-14
as-91259e49-dbaa-46ab-8078-3cfc57603694,Audi,Q5,Audi Q5 II 2.0 TDI 150ch Design GARANTIE,0,0,165 900 km,07-2018,MARQUETTE-LEZ-LILLE,10,,https://prod.pictures.autoscout24.net/listing-images/91259e49-dbaa-46ab-8078-3cfc57603694_dfaaa9f5-f2e2-4830-9623-9b4cfcb2608a.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,1h,https://www.autoscout24.fr/offres/audi-q5-ii-2-0-tdi-150ch-design-garantie-diesel-noir-91259e49-dbaa-46ab-8078-3cfc57603694,"Import AutoScout. Diesel, Boîte manuelle. II 2.0 TDI 150ch Design GARANTIE",2025-12-14
as-1debf4fd-3491-4e1f-8499-bf80c212f6a5,Land Rover,Range Rover Sport,Land Rover Range Rover Sport V6 TD HSE CommandShift,0,0,258 000 km,05-2006,THIERS,10,,https://prod.pictures.autoscout24.net/listing-images/1debf4fd-3491-4e1f-8499-bf80c212f6a5_dcd16292-2e76-4bcd-a016-2ec0cfd967d8.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte automatique,N/C,0,Clean,AutoScout24,4h,https://www.autoscout24.fr/offres/land-rover-range-rover-sport-v6-td-hse-commandshift-diesel-gris-1debf4fd-3491-4e1f-8499-bf80c212f6a5,"Import AutoScout. Diesel, Boîte automatique. V6 TD HSE CommandShift",2025-12-14
as-c0fcdfc8-62b9-4f7d-bb63-029cfb2aca17,Citroen,C5,Citroen C5 2.0 bluehdi 150ch millenium s&s 2eme main entretien complet,0,0,96 000 km,11-2016,Aubière,10,,https://prod.pictures.autoscout24.net/listing-images/c0fcdfc8-62b9-4f7d-bb63-029cfb2aca17_a96ae325-f6b3-4a28-a4dd-9925bc9d5d58.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,3h,https://www.autoscout24.fr/offres/citroen-c5-2-0-bluehdi-150ch-millenium-s-s-2eme-main-entretien-complet-diesel-noir-c0fcdfc8-62b9-4f7d-bb63-029cfb2aca17,"Import AutoScout. Diesel, Boîte manuelle. 2.0 bluehdi 150ch millenium s&s 2eme main entretien complet",2025-12-14
as-ec719925-cf8d-4082-a01a-d2ed2bff7385,Mercedes-Benz,R 280,Mercedes-Benz R 280 280 193 Ch BVA 7 PLACES,0,0,220 000 km,01-2008,La Ciotat,10,,https://prod.pictures.autoscout24.net/listing-images/ec719925-cf8d-4082-a01a-d2ed2bff7385_33a50186-7b6b-4b8c-b3b3-a33a6cb96781.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte automatique,N/C,0,Clean,AutoScout24,10h,https://www.autoscout24.fr/offres/mercedes-benz-r-280-280-193-ch-bva-7-places-diesel-noir-ec719925-cf8d-4082-a01a-d2ed2bff7385,"Import AutoScout. Diesel, Boîte automatique. 280 193 Ch BVA 7 PLACES",2025-12-14
as-012ee7ea-1860-44a8-a714-768bed63eae4,Volkswagen,Polo,Volkswagen Polo 1.2 TDI 75CH FAP CONFORTLINE 5P,0,0,126 000 km,10-2013,Fouquière les Lens,10,,https://prod.pictures.autoscout24.net/listing-images/012ee7ea-1860-44a8-a714-768bed63eae4_f670016d-7577-44c0-bb7b-c4e97c325d75.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,6h,https://www.autoscout24.fr/offres/volkswagen-polo-1-2-tdi-75ch-fap-confortline-5p-diesel-gris-012ee7ea-1860-44a8-a714-768bed63eae4,"Import AutoScout. Diesel, Boîte manuelle. 1.2 TDI 75CH FAP CONFORTLINE 5P",2025-12-14
as-361c4d1c-8111-4cec-8efc-f61abc15214e,Citroen,C3,Citroen C3 PureTech 83 SS BVM5 Feel PREMIERE MAIN ORIGINE FRANCE DISTRIBUTION A JOUR,0,0,95 000 km,03-2021,Les Ménils,10,,https://prod.pictures.autoscout24.net/listing-images/361c4d1c-8111-4cec-8efc-f61abc15214e_d72c6d48-3267-4403-9fc9-09401aa33b93.jpg/250x188.webp,Voir annonce détaillée,Essence,Boîte manuelle,N/C,0,Clean,AutoScout24,1h,https://www.autoscout24.fr/offres/citroen-c3-puretech-83-ss-bvm5-feel-premiere-main-origine-france-distribution-a-jour-essence-beige-361c4d1c-8111-4cec-8efc-f61abc15214e,"Import AutoScout. Essence, Boîte manuelle. PureTech 83 SS BVM5 Feel PREMIERE MAIN ORIGINE FRANCE DISTRIBUTION A JOUR",2025-12-14
as-ad6f7f5d-1bcf-41f0-9faf-06295e5aa2c2,Mercedes-Benz,CLC,Mercedes-Benz CLC Classe CLC 200 CDI,0,0,160 662 km,05-2009,VILLENAVE D'ORNON,10,,https://prod.pictures.autoscout24.net/listing-images/ad6f7f5d-1bcf-41f0-9faf-06295e5aa2c2_bbb14080-808d-4b48-b6e8-4e3abfb93a75.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,10h,https://www.autoscout24.fr/offres/mercedes-benz-clc-classe-clc-200-cdi-diesel-ad6f7f5d-1bcf-41f0-9faf-06295e5aa2c2,"Import AutoScout. Diesel, Boîte manuelle. Classe CLC 200 CDI",2025-12-14
as-00013c5b-4a1b-435e-beaa-e14b48abd77e,Mercedes-Benz,A 180,Mercedes-Benz A 180 A180 Cdi Sport 110cv 1ere main 124.000kms Kit distribution changé Jantes alu Révisée et garantie 1 an,0,0,124 500 km,05-2014,COURRIERES,10,,https://prod.pictures.autoscout24.net/listing-images/00013c5b-4a1b-435e-beaa-e14b48abd77e_b3196fbe-30a1-40cf-ba41-e2ed8cd4c467.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,10h,https://www.autoscout24.fr/offres/mercedes-benz-a-180-a180-cdi-sport-110cv-1ere-main-124-000kms-kit-distribution-change-jantes-alu-revisee-et-garantie-1-an-diesel-blanc-00013c5b-4a1b-435e-beaa-e14b48abd77e,"Import AutoScout. Diesel, Boîte manuelle. A180 Cdi Sport 110cv 1ere main 124.000kms Kit distribution changé Jantes alu Révisée et garantie 1 an",2025-12-14
as-0d9bfa07-eea7-4553-9d62-e72589532786,Citroen,C5,Citroen C5 Citroën 2.0 HDi 136ch Exclusive BoîteAuto GPS Attelage Carnet a Jour,0,0,160 000 km,10-2006,ENTZHEIM,10,,https://prod.pictures.autoscout24.net/listing-images/0d9bfa07-eea7-4553-9d62-e72589532786_37fb9459-5b2c-41c2-bd40-9099d327eac3.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte automatique,N/C,0,Clean,AutoScout24,8h,https://www.autoscout24.fr/offres/citroen-c5-citroen-2-0-hdi-136ch-exclusive-boiteauto-gps-attelage-carnet-a-jour-diesel-gris-0d9bfa07-eea7-4553-9d62-e72589532786,"Import AutoScout. Diesel, Boîte automatique. Citroën 2.0 HDi 136ch Exclusive BoîteAuto GPS Attelage Carnet a Jour",2025-12-14
as-94d83066-a2a8-4dd3-b303-5906cf1962dc,Renault,Megane,Renault Megane 1.5 dci 95ch business,0,0,168 000 km,11-2014,SAINT-APOLLINAIRE,10,,https://prod.pictures.autoscout24.net/listing-images/94d83066-a2a8-4dd3-b303-5906cf1962dc_bbe3ca82-97bb-4043-a21c-dba6acc0b3c2.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,6h,https://www.autoscout24.fr/offres/renault-megane-1-5-dci-95ch-business-diesel-blanc-94d83066-a2a8-4dd3-b303-5906cf1962dc,"Import AutoScout. Diesel, Boîte manuelle. 1.5 dci 95ch business",2025-12-14
as-b6a321e4-05cf-46e6-b592-e19584efec9e,Renault,Scenic,"Renault Scenic 3 phase 2 1,5 dci 110 cv 4490",0,0,230 000 km,05-2012,MARLY,10,,https://prod.pictures.autoscout24.net/listing-images/b6a321e4-05cf-46e6-b592-e19584efec9e_3b459565-14d2-4088-8989-4cafbf2a9f81.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,11h,https://www.autoscout24.fr/offres/renault-scenic-3-phase-2-1-5-dci-110-cv-4490-diesel-b6a321e4-05cf-46e6-b592-e19584efec9e,"Import AutoScout. Diesel, Boîte manuelle. 3 phase 2 1,5 dci 110 cv 4490",2025-12-14
as-14099710-b6f9-4073-a386-53bd268baa44,BMW,X1,BMW X1 SDrive 18d -Sport,0,0,135 000 km,03-2017,Montélier,10,,https://prod.pictures.autoscout24.net/listing-images/14099710-b6f9-4073-a386-53bd268baa44_013d8f90-4b82-455d-a635-746cdfcd4695.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,7h,https://www.autoscout24.fr/offres/bmw-x1-sdrive-18d-sport-diesel-blanc-14099710-b6f9-4073-a386-53bd268baa44,"Import AutoScout. Diesel, Boîte manuelle. SDrive 18d -Sport",2025-12-14
as-ec7fbaaa-154e-4ba6-84a3-5df8636f4f35,Peugeot,3008,Peugeot 3008 1.5 BlueHDi S\u0026S - 130  II 2016 GT Line PHASE 1,0,0,162 121 km,06-2019,CERCOTTES,10,,https://prod.pictures.autoscout24.net/listing-images/ec7fbaaa-154e-4ba6-84a3-5df8636f4f35_dcab4a2e-7fe3-4699-ab29-6b7353c29dc1.jpg/250x188.webp,Voir annonce détaillée,Diesel,Boîte manuelle,N/C,0,Clean,AutoScout24,2h,https://www.autoscout24.fr/offres/peugeot-3008-1-5-bluehdi-s-u0026s-130-ii-2016-gt-line-phase-1-diesel-rouge-ec7fbaaa-154e-4ba6-84a3-5df8636f4f35,"Import AutoScout. Diesel, Boîte manuelle. 1.5 BlueHDi S\u0026S - 130  II 2016 GT Line PHASE 1",2025-12-14
